"Brand","Model","Reviews","Language"
"Apple","iPhone 11","El teléfono trae un cristal templado, el cual oculta la pantalla que está totalmente rayada, llego con 85 por ciento de vida de batería, fuera de eso todo excelente","es"
"Apple","iPhone 11","Llegó a tiempo y en buenas condiciones, solo tiene un pequeño raspón en la parte de abajo. La salud de la batería en 90% y funciona bien en todos los aspectos. El cuadrito del cargador no funcionaba, pero el cable si, aunque no fue realmente un problema para mi","es"
"Apple","iPhone 11","Comprar un celular de este tipo siempre es una lotería, no sabes si te tocará uno bueno o algo que no vale la pena. En mi caso me llegó el celular en perfectas condiciones y después de 3 semanas de uso no tengo ninguna queja en ningún sentido. Lo único es que me llegó con 85% de vida útil de batería pero está por arriba de lo mínimo que debe llegarte (80). De todos modos la duración de la pila rinde bien.
Suerte con sus compras.","es"
"Apple","iPhone 11","Yo tenía mucho miedo de comprar un teléfono reacondicionado, desde hace tiempo había checado los iPhone y leía todas las reseñas y veía todas las fotos, temerosa y todo decidí comprarlo Y NO SABEN QUÉ BUENA DECISIÓN, venía en caja genérica, lo prendí y lo primero que chequé fue la pila no podía creerlo cuando vi que la traía al 100, la pantalla cero rayada, todo funcionando al 100. Lo único que me asustó fue que al principio no descargaba nada de la app store pero lo reinicié y empezó a jalar super bien. De verdad que es como si lo hubiera comprado como nuevo, todo funciona súper bien, cámara, flash, bluetooth, micrófono, todo todo todo, ni un solo rayón debajo de la mica. Hay que tomar en cuenta que el cargador igual es genérico pero funciona muy bien y todo perfecto por unos 5mil pesos menos (lo compré en 8200) SÚPER COMPRA","es"
"Apple","iPhone 11","Es el producto que promete, tiene 88% de vida de bateria, loq eu me parece aceptable por el precio que fue inferior a 10,000. No tiene raspones ni se ve muy usado, le daría un 9.5 a la estética de la carcasa y a la pantalla un 10, sin duda. No le pongo 5 estrellas porque mi línea es mexicana con BAIT (parte de Altán Redes) y no fue compatible, por lo que tuve que cambiarme a otra con menos Gigas de datos al mes. En fin, no fue mucha la diferencia para poder usar un iPhone 11. De igual forma facturaron sin problemas.","es"
"Apple","iPhone 11","Gracias a la empresa Amazon por respaldar a los proveedores de equipos reacondicionados. Para mi es una garantía que Amazon los avale. El equipo llegó como nuevo.","es"
"Apple","iPhone 11","Después de batallar con dos compras, el primero nunca llegó (me reembolsaron a tarjeta de regalo sin problema), el segundo no era funcional pues al abrirlo para reacondicionarlo y pegarlo de nuevo pegaron en donde entra el SIM y no se podía colocar (lo regrese y sembomsaron a tarjeta) ahora para ocupar ese saldo lo adquirí y funciona bien, la batería esta bien, llego a tiempo pero, tiene bastantes detalles, el Led de flash está roto, tiene un golpe en una esquina y presenta múltiples rayones, a diferencia de otros artículos reacondiicoados este es el peor en estética pero al menos llego y si funciona, decidí ya no reclamar pues era un regalo y con la funda no se nota y al final lo que necesitaba eran las funciones.","es"
"Apple","iPhone 11","El celular llegó en buen estado, tiene varias marcas en la pantalla muy ligeras, la batería al 85%, el cargador es genérico pero funciona perfecto todo el equipo.","es"
"Apple","iPhone 11","Todo muy bien el product y el precio nos encanto","es"
"Apple","iPhone 11","El teléfono impecable, como nuevo, hasta el momento excelente, tengo con él un mes.","es"
"Apple","iPhone 11","Llegó bien, trae 2 rasponcitos pero todo bie","es"
"Apple","iPhone 11","Lo compré en Mayo, hoy en noviembre me saltó la notificación de que mi batería necesita mantenimiento. Llegó con 90% y ahora tiene 75%. Si notaba que tardaba más tiempo en cargar pero pensaba que era mi cargador. Ahoren mil pesos más y compren uno nuevo con garantía! el cambio de bateria sale casi al doble","es"
"Apple","iPhone 11","Todo está perfecto, solo el altavoz no funciona, me quedo con una mala experiencia sobre ese tipo de compra, probablemente no la repita :( confíe demasiado en Amazon :(","es"
"Apple","iPhone 11","La condición de batería fue inferior a la que me esperaba. Me llegó en 83%","es"
"Apple","iPhone 11","llegó en buen estado e incluso llegó con una mica. el único defecto que le he notado después de una semana casi dos de uso es que siento el micrófono es muy “sensible”
los audios o las llamadas que llego hacer, parece que estoy hablando muy fuerte o a un tono moderado cuando incluso estoy susurrando.
fuera de eso, todo muy bien","es"
"Apple","iPhone 11","El equipo se recibió muy buen empacado y protegido, es prácticamente nuevo solo detalles mínimos en el marco de las cámaras, (ver foto anexa). Les actualizaré en cuanto a funcionalidad unas semana más, ya que apenas lo recibí ayer y hoy lo activé.","es"
"Apple","iPhone 11","Todo muy bien con el producto, mi única queja es con el envío me prometieron una fecha y llego tres días después, pero todo lo demás al 100","es"
"Apple","iPhone 11","Llevo un poco más del mes con el iPhone y mi opinión tras es el uso es que llegó en buenas condiciones, estéticamente 9.5, tiene unos ligeros rayones en la pantalla y en la parte trasera marcas de uso de funda, pero aun así no es nada grave o que se note demasiado. En cuestión de la batería llegó con 91% de condición por lo que no está nada mal, en el tiempo que llevo con el todo le ha funcionado y no he tenido ningún problema , Face ID, llamadas y mensajes, cámaras, batería, no tiene pantalla genérica por lo que cheque, GPS, BT , todo bien, lo único que comentaría es que NO ESTA TOTALMENTE DESBLOQUEADO DE COMPAÑÍA como se dice, yo usaba mi compañía telefónica Bait y a la hora de insertar la SIM no la leyó, hasta que probé con Telcel y Movistar funcionó, tuve que cambiar de compañía para hacer uso del Celular que para mí no fue gran problema, pero se comenta por qué al menos el que me enviaron no era para cualquier compañía.","es"
"Apple","iPhone 11","Si no fuera por la bateria que viene al 80 %, estuviera perfecto","es"
"Apple","iPhone 11","El telefono llego sin ninguna raya en la pantalla o en el cristal trasero, llego con 95% de bateria.

Lo unico que ya no nos gustó fue que los cables y el adaptador son genéricos, no son originales.","es"
"Apple","iPhone 11","Batería al 85%, hasta el momento no ha presentado ninguna falla y funciona al 100, solo la cámara no tiene tan buena definición pero eso creo es del modelo en sí.","es"
"Apple","iPhone 11","El producto tiene rayones en la pantalla que se ven a 3 brazos de distancia (no a 1 como lo describen), la limpieza en la bocina para escuchar, parece que esta sucia y he tenido algunos problemas con el WiFi del equipo (de pronto pierde la señal y ya no se conecta).
Por la parte trasera esta impecable, al igual que en los contornos.
La capacidad de la bateria, esta al 84% (ya algo bajo y pronto requerira el cambio).
El cargador y el cable genericos, funcionan bien.
Voy a seguir probando el tema del WiFi y si sigue fallando, voy a tener que delvolverlo.","es"
"Apple","iPhone 11","RECOMIENDO a BUYSPRY ya que me respondió súper rápido mis dudas antes de comprar, el equipo tal cual como lo describe. MUCHAS GRACIAS BUYSPRY!!! Pronto te compraré otros iPhone 😌","es"
"Apple","iPhone 11","Tengo ya un par de meses con el teléfono y está al 100, literalmente. Venía con el 100% de vida de batería, empacado como si fuese nuevo y con cargador genérico (este último se me descompuso al mes lo cuál es comprensible). Estéticamente está 9.8/10 por un pequeño detalle en la esquina que sinceramente es imperceptible. Si aún estás indeciso si comprar un re acondicionado, este es el comentario que esperabas.","es"
"Apple","iPhone 11","Se entrega con lo que dice la descripción, sin embargo tiene más detalles estéticos de lo que se menciona en la publicación. Es funcional completamente.","es"
"Apple","iPhone 11","Lo bueno: llegó en menos de 24 hrs.

Lo excelente: el estado físico en general del equipo, parece nuevo.

Lo No Tan Bueno (malo): Salud de batería en 85% y cargador y cable de dudosa calidad, dudo que sean MFI.","es"
"Apple","iPhone 11","Llego rápido, con un golpe en la parte de arriba, hasta ahorita no ha fallado","es"
"Apple","iPhone 11","El equipo me llego en tiempo y forma como correnpondia. El detalle es que me llego con falla en la bateria. Espero que el proveedor me haga la garantia del equipo","es"
"Apple","iPhone 11","Pues en la cámara aparecen unas Manchitas y falla al momento de conectarse a la red después de estar varias horas en el wifi de lo demás Todo muy bien","es"
"Apple","iPhone 11","El precio parece bueno, pero no lo es, puedes encontrar telefonos en mejor estado en grupos de ventas, mix up o en facebook, el costo es elevado, tienen poco tiempo de garantía, en mi caso la pantalla vino muy rayada, algunos muy profundos. La batería viene muy bien, con 93% de maxima capacidad.
No es del todo malo, es de suerte ya que los equipos salen de bodegas de amazon (pregunte) puede que te toque uno genial o no, no creo que valga la pena el riesgo.","es"
"Apple","iPhone 11","Adquirí el iphone 11 de 64 gb
Solo que el auricular y una bocina estaban dañados. Tuve que solicitar devolución. De lo demás, funcionaba Perfecto.","es"
"Apple","iPhone 11","Al principio tenía muchas dudas sobre comprar este teléfono o no. Vi algunas críticas malas hacia éste y me ponían en duda. Sin embargo, lo compre y al siguiente día ya me lo habían entregado. Entre lo primero que quise ver fue la batería ya que muchos mencionaban que venía de 80 a 90 de capacidad y el teléfono que me llegó la trae del 100%.
En cuanto a la estética le doy un 8/10, ya que tiene algunos detalles en la parte superior e inferior pero nada que me moleste (al menos a mí) y en la parte de atrás se ven apenas unos rayones, nada de qué preocuparse.
Quedo satisfecho con la compra. Lo estaré probando por varios meses y si detectó algo raro lo publicaré.
Pd. El face ID jala bien, la cámara igual y en las pocas horas que llevo de uso no se me ha trabado.

Actualización: llevo dos semanas de uso y el teléfono se ha comportado a la perfección. La batería me dura un día y medio con uso moderado (sólo uso redes sociales y de vez en cuando veo algún video). También en cuanto a la carga creo que está bien. Lo pongo a cargar cuando está entre 15% y 20% y normalmente se carga en hora y media.
Seguiré reportando camaradas!

De momento recomiendo ampliamente a este vendendor ya que igual compré un iPhone X y tampoco ha tenido fallas e incluso llegó con estética de 10 y batería al 100%","es"
"Apple","iPhone 11","El telefono llego bien cuidado, desbloqueado, la bateria al 86% 128gb, face id, camaras, sin rasguños, casi nuevo. Lo tuve que devolver porque la mayoria de pantallas de los iPhones 11 salen defectuosas, tienen ese color amarillento que no se quita desactivando el true tone ni el night shift, ni siquiera cambiandole la matiz de colores, no soy el unico veo que sucede tambien con el mas nuevo, el iPhone 12 pro, max y mini tambien, siendo totalmente nuevos!. investigue y son muchisimos usuarios que detectan este problema y los devuelven a la propia Apple, en definitiva han disminuido su control de calidad los iPhones, siendo aun nuevos , sus pantallas salen defectuosas, no todas algunas pantallas si salen con colores reales, tengo otro iPhone que tengo mas antiguo y se ve mucho mejor su pantalla que el 11 siendo original, cheque reseñas y videos y hay muchas pruebas que este defecto de pantalla es de fabrica, hasta la pantallas de los iPhones 7,6,5 se ven mejores. Hay X y XS que tienen mejores pantallas que los mas nuevos pero es practicamente suerte que te toque una buena pantalla con colores reales. Tengo in iPad lo compare y no se ve amarilla, se ve real, el blanco se ve blanco no amarillo.","es"
